id,review
150540,"I think this is one of the best animated feature films I have ever seen perhaps even the best one. It is very imaginative for a start colorful in ways that capture the eye and its message is as deep as you want it to be.
By that I mean it would be productive and fun to watch this with children of all ages. The older or more mature the child is the deeper you can delve into the issues of what to do about feelings of anger sadness and so on. With young children you could even watch it first time through as it is and save comments or life lessons for additional viewings. There is plent... read the rest."
150540,"Really good watch would watch again and can recommend.
This is a wonderfully little story of world building and exploration of the human mind through a young teen girl who is scare of the huge amount of change happening in her life. The parallel of internal struggle and outward reaction to adversity really sets this movie apart.
The audience is literally taken on a exploration of the mind and the story is not only fun but capable of serious philosophical concepts. Because it exemplifies ""show don't tell"" those conversations are compacted into palatable actions by the characters.... read the rest."
150540,"Sweet story.
'Inside Out' produces an entertaining heartfelt 95 minutes. I like how the characters work and how their world is set up conceptually it works very nicely but visually I don't love it - something about the way it looks is kinda plain to me. While Joy & Co. are memorable the voices behind them aren't all that standout in my opinion.
Phyllis Smith is my pick of the cast she is the perfect person to play the character Sadness. Amy Poehler (Joy) and Lewis Black (Anger) are more than satisfactory too.
It has a good message and meaning for me it's just missing som... read the rest."
150540,A very tasteful movie indeed
150540,Very interesting idea for a movie. Sadness drives me crazy though. Pretty decent movie though. It's a good family to watch together.
150540,"""Riley"" is a pleasant little girl living with her parents in Minnesota where she plays ice hockey has loads of friends and generally all in her garden is rosey. Her parents decide they need to move to (a rather drab) house in San Francisco though and as you might expect this causes some new tensions especially as their furniture seems to have been lost in transit! Inside her pretty little head we see her emotions - Joy Fear Anger Disgust and Sadness personified and vying for control of her personality during this lively time. Joy seems most adept at managing the situation and keeping t... read the rest."
150540,A fun movie. Not the best but not a bad watch.
278927,"The red flower adventure!
The Rudyard Kipling's famous children's book was adapted numerous times for stage shows television series live-shot and animation films and now here's the modern version and also the first digital 3D version. The Disney done it again bring all the classics to a new life but it is a great team work especially the post-production was terrific.
It is one of those stories never gets boring for repeat reading/listening/viewing. Of course there were plenty of changes to the original source but I would say it was upgraded so well. Jon Favreau did an awesome job... read the rest."
278927,"I had only one true issue with Jon Favreau's Jungle Book and while it does seem like sort of an unfair one it's also a pretty huge one.
For months before I got the chance to see this remake I heard non-stop about what a great actor the kid playing Mowgli was how photorealistic all the animals were and how you would never be able to guess that the backgrounds were all actually sound stages that had been animated over. Well I just watched The Jungle Book and I found all three of those compliments to be patently untrue. That might sound like three issues but in reality they all boil... read the rest."
278927,"A great movie for the whole family. Watch my full review here.
http://www.hweird1reviews.com/allreviews//the-jungle-book"
278927,"This is without a doubt a very good family movie. Many people seem to compare it unfavorably with the “original” animated movie from Walt Disney. To me these are quite different movies and should not really be compared. I have not read the book but I have a feeling that this movie follows the book more closely. It is a wee bit darker more serious and incredibly beautiful to watch.
I quite liked the original jungle book movie. It was one of my favorites when I was a kid. I am therefore quite happy that this was not just a “dumb” remake with modern CGI and that I quite liked this take of the... read the rest."
278927,"Really good watch would watch again and can recommend.
I'll honestly go as far as to recommend this over the original 1967 version.
I don't think is quite as charming as the original and it has a very different animation style both with great quality of detail in it. From the individual strains of fur to the types of animals included (I've done so much research on Indian wildlife today) you can really see the details of the cg effects. Just watch the end credit sequence alone and it'll prove it.
There are 3 huge improvements to this versus others: Sher Khan's face King Louie... read the rest."
278927,"An uneasy truce between the wolves and tiger ""Shere Khan"" becomes tested as ""Mowgli"" (Neel Sethi) gets older and harder to keep safe. Pre-empting things getting even more dangerous they send him under the guardianship of the panther ""Bagheera"" to the nearest man village where he can grow up with his own kind. What now ensues are some engaging adventures through the jungle where he meets the clever bear ""Baloo"" - who knows how to get his honey supply sorted out; ""Kaa"" - the devious snake and of course the Kong-esque ""King Louie"". Now ""Mowgli"" isn't exactly sold on the man village thing and t... read the rest."
10138,"It was understood that the theaters would be sold out but when the three of us came there we just couldn't accept NO for an answer. So we were finally able to buy tickets BUT we were seated separately. It was fine though. The movie kept me entertained. Except for the guy near me who was snoring pretty loud the movie was great.
Of course Robert Downey Jr was amazing as always. There might be weird critics with this movie but for me I liked it. The action scenes were just right. It wasn't too much and it wasn't too little. It was weird seeing Don Cheadle though play Terrence Howard's chara... read the rest."
10138,"Yet another ridiculously high rated Marvel movie we get it Marvel fanboys you just love it when a new Marvel movie comes out so much that you forget any flaws in it and give it a 10 or a 9 anyways.
But come on seriously? Wouldn't you rather they spent a little time at actually writing a somewhat decent script and making it a bit more entertaining than to praise EVERYTHING they do to the skies just because you want a new chapter in the Marvel universe?
Cause this is NOT a good movie 35 minutes of decent at best action and 85 minutes of nonsensical blabber.
Mickey Rourke was the only... read the rest."
10138,"A long form review originally posted in 2010:
I find the best way to look at this movie is as two movies. Sounds strange I know but bear with me.
On the one hand you have this Super Hero movie it's about the main character Iron Man (Robert Downey Jr.) flying around doing comic book-character type stuff and it's this pretty okay action film that's worth taking a look at. Then there's this drama with a hint of comedy this other film isn't really a genre it's just about the characters interacting with each other it's about the main character Tony Stark (Robert Downey Jr.) dr... read the rest."
10138,"Honestly it took me three tries to get through this movie once. It kept putting me to sleep.
The cast do everything they can to make their scenes entertaining but Iron Man 2 is a just an absolute waste of two hours and $200 million. 1: The stupidly integrated villain Ivan Vanko who is given no backstory or true relatable motive (even Mickey Rourke was pissed at how his character was handled). 2: The pointless subplot of how Tony Stark has to create a new element to save himself. 3: The sloppy introductions of both SHIELD and Black Widow. There's very little here that is of any actual enter... read the rest."
10138,Says a lot but took now a decade to finally see this sequel. Certainly belongs in the lower tier of the MCU as the plot really felt disjointed and even though it was only two hours really short for a comic book movie nowadays still felt so much longer. That said had a few okay moments yet can't really say anything stood out. 2.75/5
10138,"'Iron Man 2' is good nothing special but good.
Robert Downey Jr. is just as entertaining in the lead role while the specials efforts are again pleasing. The score which I found slightly lacking in 'Iron Man' is improved. The plot isn't as interesting or all that creative but it's done well enough that I didn't ever feel bored; though some of the pacing is off.
I like Don Cheadle so it's good to see him come in even if his character is rather forgettable. Scarlett Johansson is also a solid addition though Sam Rockwell didn't do anything for me in his role. Mickey... read the rest."
10138,"A predictable sequel that continues the story of the first film without however being as good as it is.
After an excellent first movie this was a predictable sequel but I have to admit that the movie is a bit over the top and that sometimes it feels like a very expensive video game. Furthermore the main character Tony Stark is perhaps one of the nastiest and most irritating comic heroes and this movie seems to try to accentuate that by turning the protagonist into a spoiled playboy who has expensive toys and looks at women like if they were also toys. Okay I know the charact... read the rest."
10138,"Watched in chronological order 2022.
Genius bachelor who's also an idiot makes more advanced toys and fights his company betraying him. Dead daddy's secret message saves the day. Meh."
10138,Again an ok movie. Now there's 2 iron man's kind of dumb. I hated that part of the movie but storyline once again is the only good thing.
10138,"Sadly this is really quite a lacklustre sequel that takes formulaic to a whole new level. ""Stark"" (Robert Downey Jnr.) has now been outed as the eponymous super hero and just about everyone is after his technology. Aside from Uncle Sam it appears that the son of his now deceased business partner - ""Ivan Vanko"" (Mickey Rourke) - is first in the queue. Armed with some pretty impressive laser whips he is out to avenge his poor dead dad. Meantime business rival ""Hammer"" (Sam Rockwell) sees an opportunity to capitalise on this by offering the government a drone army that could do the peace in o... read the rest."
58595,"This is not the fairy tale from Walt Disney that we have become used to but a rather more mature dark and sinister movie. I have to say that I enjoyed this movie.
Despite that a lot of the world is much darker and filled of despair in this movie the photography is nice and the film is beautiful to watch. The film focuses a lot more on the huntsman than previous Snow White movies that I have seen and I think this is also the first one that I have seen where snow white mounts up in full battle armor. I think it worked quite well.
There is quite a few special effects in the movie but not eno... read the rest."
58595,Ever since I saw the first photographs of Snow White and the Huntsman surface on IMDb about a year ago I've been extremely excited to see this film. And over the past few weeks that excitement only built op more and more to the point where almost no film can meet such high expectations. See I have always loved the fairy tale of Snow White and the evil queen but never before had anyone attempted to make it into what I believe it was always meant to be: a Gothic tale of fantasy and horror rather than a sweet night time story. And now with a much promising trailer it appeared that Rupert Sa... read the rest.
58595,"Great watch will likely watch again and do recommend.
This is probably my favorite Snow White story version to date. I'm a fan of Kristen Stewart and both Chris Hemsworth and Charlize Theron are both top tier actors giving amazing performances.
A dark and gritty tale with plenty of money to fuel the amazing CG effects of the movie. The story is well laid out with complex multi-threading Each story thread is actually interesting and I've always thought fairy tales like Snow White needed more fight and military battle scenes.
Charlize Theron really steals the show not only as a vi... read the rest."
102651,"Nice re-interpretation of the sleeping beauty children's tale. Angelina Jolie has some really good moments in which a simple smile from her can make you shit your pants although the interpretation is in some parts irregular. Elle Fanning is not a good option as ""the Beauty"" in the same way Kristen Stewart wasn't for Snow White. Angelina eats completely her role as Charlize Theron eat Stewart's. Sharito Copley has a great performance as always and the FX are really decent."
102651,"When I first read about this movie I was not entirely sure whether I liked the idea or not. After having watched it I have to say that I really liked it. It is a nice fairy tale based on the Sleeping Beauty but from the perspective of the evil fairy (who is not really that evil actually) instead. As far as I am concerned the concept worked surprisingly well.
Obviously the story is highly rewritten compared to the original Sleeping Beauty story. Whether that is good or bad is probably a matter of personal opinion. I think it is good since it allowed to story in the movie to have its own merit... read the rest."
102651,"Today June 4 I went to see Maleficent on the birthday of its star Angelina Jolie. In itself nothing more than a funny coincidence although when you think about it it is customary for someone who is celebrating their birthday to hand out treats. And boy this was the best treat ever.
Three reasons why I was completely stoked to see Maleficent after hearing about it for the first time about a year and a half ago: 1) I love Angelina. 2) I love Sleeping Beauty. 3) Maleficent is my favourite fairy tale villain of all time. On the other hand I was also a little wary of the way they had app... read the rest."
102651,"Good watch would watch again and can recommend.
I'm not a big Angelina Jolie (""Lara Croft: Tomb Raider"") fan but she definitely nailed the part and I felt for her when those things happened so I'm definitely not going to say she's not a good actor.
Elle Fanning (""The Great"") is great mostly an annoyingly happy little thing while she's awake alongside wonderful supporting cast and gorgeous (and sometimes goofy) CG animated creatures.
Disney definitely poured money into this to make it look great. They also spent quite the effort to revitalize the story. After rewatching ""Sleepi... read the rest."
102651,"Not as dark or deep as I was expecting/wanting but it is cool to see a different telling of 'Sleeping Beauty'.
Angelina Jolie fits as the titular character bringing with her a good performance. Elle Fanning (Aurora) Sharlto Copley (Stefan) and Sam Riley (Diaval) play their respective roles well enough but neither come close to matching Jolie - as you'd probably expect.
I found the special effects a bit iffy. It's not that it looks anything close to bad I just thought it could've looked better. The score isn't all that memorable either. I did enjoy how the plot unfolds thoug... read the rest."
102651,"TL:DR
An enchanting retelling of a classic story which really holds it's own with the changes in it's story-line. If you love magical worlds definitely give this one a watch! (7/10 on the Dragon-Scale for including two very badass dragons!)
I truly appreciate the modern trend of humanizing the ""villains"" in a story real life is rarely as simple as: 'This person is just evil.' and it allows for so much more depth and emotional investment in both protagonists and antagonists.
Hats off to the visual effects team for making the Moors feel truly enchanted with many magical critters and... read the rest."
102651,Good movie seeing how maleficent became maleficent. Pretty bogus what they did to her. Now she fights to get her wings back.
102651,"Perrault's ""Sleeping Beauty"" is easily my favourite Walt Disney adaptation and this film takes up on by far the best character from that delightful animation - the wicked witch ""Maleficent"". It tells us how this true epitome of wickedness was actually quite a good-natured elf until an evil king duped her and stole her wings. Now that had to hurt - not to mention get her a touch irked so she set out on a vengeful existence culminating in a curse on the young Princess ""Aurora"". As per the novel the three good fairies take the princess to hide in the forest but the crafty witch tracks them down... read the rest."
119450,Very epic movie strong storyline and also stunning graphics.. This is very recommended movie to watch with entire family.
119450,"The story may not be the most original with its Shakespearean turn overs but it is well shaped and Serkis performance is remarkable.
The animation of the apes which was already superb in the previous movie finally reaches a level in which you can believe they are more real than the human actors.
Maybe a bit too long but a good time for a not totally dumb movie."
119450,"Following the outbreak of ""Simian Flu"" that has all but wiped out human civilisation an exploration into the jungle to inspect the remnants of an old dam introduces ""Malcolm"" (Jason Clarke) - rather aggressively - to the apes that occupy the woods. ""Caesar"" (Andy Serkis) is their leader and keen to ensure a peace so he makes it clear that each should stick to their own territory and leave each other be. It seems the folks need the dam though and after a bit of toing and froing they manage to convince the apes to allow them to try to make the dynamos work - before what's left of their city... read the rest."
79698,"Two women's efforts from two different timelines to save their loved one.
It was in the pre-production for over a decade before reshuffle and recasting happened with the existing one. It was supposed to be an Indo-Aussie joint production but later the Belgium production company joined the project. After the several hurdles it managed to get completed. It was an Anglo-Indian historical romance-drama during the British raj in India about betrayal coup revenge and a journey movie. Also simultaneously set in the modern world focusing an archaeological couple who discovers a lost ancient I... read the rest."
64686,"I had some expectations on this movie. Samurai’s fantasy magic etc… Sounds good to me alright. Well as it turned out after having watched it I feel that my expectations was not entirely fulfilled. It is a decent enough movie. Certainly enjoyable to watch. But it is in my opinion not a great move and I cannot give it more than an average okay rating.
I have not read the original story which the movie is supposedly based nor seen any of the other 47 Ronin movies that have been made. Thus I did not really know what the story was except what was the public storyline nor do I know if the m... read the rest."
64686,"I didn't have much expectations for this movie but it was enjoyable enough. Maybe it has some holes that were created to appeal the action movies viewer. I also ""borrows"" without shame from ""Princess Mononoke"" and other movies but as a whole it is decent enough."
100402,This movie is very good I loved it so much.
100402,"This is indeed a great piece of superhero entertainment. If superheroes and action plenty of action is within your sphere of interest then this movie truly delivers. There is even a story to support the stunts and special effects fireworks that is not too shabby. As a matter of fact for being a Marvel-based movie the story is more than acceptable.
As the blurb states our hero is meeting a few adaptation issues after having been awaken into the modern world. Luckily the movie do not fall into the trap of making some silly comedy out of it but keeps these parts at a reasonable level where... read the rest."
100402,"Put a little bit of brain in a superhero's movie script and you will have everybody talking wonders about it.
This is not a bad movie but neither astonishing. Fun and entertaining and with great FX as expected."
100402,"The Winter Soldier has all the action quirky one-liners and bold adventure that we have come to expect of a Marvel movie.
Plus we get introduced to a new/old villain as well as some fun romantic tension between Steve Rogers (Captain America) and Natasha Romanoff (The Black Widow). (Scarlett Johansson is perfect in this role.)
But this film also has some minor irritations all stemming from Marvel's tendency to make Captain America more complicated than it really needs to be.
MINOR SPOILER ALERT: 1. The love story/non-story. Is this necessary? Will the Captain remain faithful to a... read the rest."
100402,"Till the end of the road.
Stonking! Now this is more like it after the disappointments that have been Iron Man 2 and Thor 2 Captain America gets a sequel of substance and sparks. It manages to blend everything required to make a great superhero film lashings of derring-do heroics action bonanza adventure some sexy sizzle and of course the key a story with brains and mystery elements.
True enough to say that the considerable contributions of Black Widow and Falcon (and Nick Fury of course) keeps this as a lively Avengers spin-off movie which is no bad thing at all but it's still t... read the rest."
100402,"A long format review from 2014
Misleadingly the titular Winter Soldier is essentially a minor subplot in what is more of an espionage-technoir-thriller meets spectacle-epic than your typical super hero film. The real meat of the movie thankfully has some more substance behind it. Though it wouldn't surprise me if we learn later that Sebastian Stan's villain was forced to take a back seat via last minute script changes à la Hawkeye in The Avengers.
These things are of course a matter of opinion and I'd like to watch Winter Soldier at least once more (particularly in 2D... God d... read the rest."
100402,"Captain America: The Winter Soldier opens up with an action sequence that's better than most action movie climaxes. It then sets up a really intriguing story before launching into one of the most suspenseful car chases since the Simpson/Bruckheimer 90s era. After that it's scene after scene of amazing action coupled with a complex story about heroes and villains being caught in a system that is too big to bring down unless you're as good and level headed as Steve Rogers.
This isn't just a great comic book movie. It's a great movie; period. Using a spy thriller style mixed with martial arts... read the rest."
100402,"Third time seeing this and still a fantastic all-around film not just a comic book movie either. Briskly paced and a great complex story this is a Marvel movie that felt complete from beginning to end and actually advanced the universe so well. Chris Evans continues to embody the role and nice to see Scarlett Johansson given more to do (up to the point of this film's release) than in Iron Man 2 or The Avengers. 4.75/5
I probably rate this right alongside The Dark Knight amongst comic book movies and saying this as a DC fan perhaps edges out TDK (though could easily seeing roles reve... read the rest."
100402,"Entertaining!
'Captain America: The Winter Soldier' makes for an enjoyable flick. Chris Evans does great work as the lead character while Scarlett Johansson gives her most fun to watch performance in the MCU up until this point; it would've been great if she had such a role pre-'The Avengers' so she wouldn't have felt so out of place to me in that.
Anthony Mackie and Robert Redford are notable in their respective roles as is Sebastian Stan - even if to be honest his character's connection with the lead didn't quite hit as hard as the film attempts - at least for me.... read the rest."
100402,"Picking up from his rather frosty denouement of 2011 ""Capt. America"" (Chris Evans) finds himself seventy years older but still with battles to fight. This time he teams up with ""Nick Fury"" (Samuel L. Jackson) and his SHIELD agent ""Natasha"" (Scarlet Johansson) to combat the ruthless warrior known only as the ""Winter Soldier"". It doesn't take us long to discover that there is quite conspiracy going on too - with an attempt on the life of ""Fury"" before off we go on a roller-coaster ride of action adventure scenarios. The effects are great and the score works well to help keep the break-neck pace... read the rest."
10192,"Dreamworks play safe and sign the series off with dignity.
After the monstrosity that was Shrek the Turd the Dreamworks team behind the Shrek franchise woke up and realised what made the series so popular in the first place. Shrek Forever After is not a particularly great film but it finds some firm footings to appease the adults and children alike.
Thematically it's as safe as houses it pitches Shrek into a ""It's a Wonderful Life"" scenario where the big green ogre gets to spend a day away from the life he didn't realise he was happy with in the first place. Making a deal with the nef... read the rest."
10192,"Didn't really want to watch this. I mean 4th movie??? Please stop already. But then it's hot and we have nothing else to do so ok. Shrek it is.
The story is a little bit of continuation from the Shrek trilogy. But then of course the story was crazy going back to the past just so they can have a story from it and make another movie from it. Just seeing the trailers always make me say ""Please stop making Shrek movies."" But after seeing this movie I realized I was entertained. It still had those funny moments although the first 3 were definitely funnier than this one.
My rate for t... read the rest."
158852,I have to say that I quite enjoyed Tomorrowland despite its way too common mistake of being quite a bit nonsensically preachy to satisfy the current politically correct view of what is “wrong” with the world today. Filtering out those parts this is a quite enjoyable visually very entertaining family movie. If you have strong opinions about certain things then you might want to be with your kids when watching this one. Personally I consider my oldest son to be quite capable of making his own opinions and as for the two younger kinds I try to point out the pro’s and con’s and let them grow up t... read the rest.
158852,"Wish it was greater but for what it is it's still enjoyable.
'Tomorrowland' is an intriguing futuristic film it doesn't really delve as deep into its potential-filled premise as it should but it scratches the surface and it makes for - just about - solid viewing. The special effects are very nice also.
As for the casting I guess it could've been better. However I did like the main quartet of Britt Robertson (Casey) George Clooney (Frank) Raffey Cassidy (Athena) and Hugh Laurie (David) - the latter has a good rant late on. I rate the way the story is told mostly in retrosp... read the rest."
158852,"A mega-grumpy George Cluney is always worth watching. A nice upbeat ""We can change our own future for the better"" movie. It's bright colourful and inoffensive."
177572,One of the best animated movies that I have seen so far. Fun story cool characters and a lot of emotions. Hands down to Disney and Marvel for creating this masterpiece of a movie.
177572,Heartwarming and funny! Watching a connection between humans and a robot who can actually coexist triggered my imaginative side and taught me the value of genuine friendship. True friendship might come hard but this movie showed me a bond through thick and thin.
177572,I will say this Big Hero 6 is definitely worth watching! If you love Disney and Marvel then this film is definitely for you. The tandem between the main character and robot is phenomenal and the bond between them made the core of this movie.
177572,This movie appeals to all ages! It didn’t feel forced for me and it entertained me through and through. The Disney magic still lives on!
177572,BAYMAX!!! I would pay a lot of bucks just to hug that adorable and lovable robot! This film is not just a kiddie movie but has an emotional take that os perfect for both kids and adults alike!
177572,Honestly I never thought I would see the day a movie made by Disney based on Marvel Comics will happen. And I’m glad they did! It is a fantastic film for everyone and Baymax is one of the most entertaining characters that I saw.
177572,Simply amazing! The relationship between Hiro the main character and Baymax the robotic nurse his brother left him was special and entertaining. A great film one of the best.
177572,The movie has a way that teaches you life lessons even though it was an animated movie. A lot of human emotions were involved in this one and I gotta admit I maybe cried a little.
177572,Honestly I just got forced watching this movie by my child and I’m glad I did. This movie appeals to all ages. It combines this one amazing animation writing and a set of characters that are full of personalities that will make you love them a lot!
177572,Big Hero 6 a film where I can say that went to my list of most loved animated films! The way it tugs at the hearts of everyone and not just targeted to the kids made it pretty awesome. And honestly we just loved the movie because of Baymax come on!
82690,Wreck-It Ralph is a great movie with my love for games in there with it. The movie had some great childhood memories of mine with all the characters from the best games. The graphics are excellent and the voice acting couldn't be better. This movie is great for adults and kids.
82690,Surely the thematic is great and it is funny to see old pals from several video games but Wreck-it Ralph lacks the hook of most of Disney movies.
82690,"Thoroughly enjoyable.
'Wreck-It Ralph' is very good. At the beginning it feels as if it might just be a video game rehash of 'Toy Story'. However pleasingly it does its own thing as it gives a positive message and has more than satisfactory humour.
I'm never been a proper gamer at least not in the sphere of games used here but I still got a load of the little references. I also like how the world is built it's silly sure but it's still pretty neat how they tie it all together.
John C. Reilly and Sarah Silverman are excellent in their roles as Ralph and Vanellope.... read the rest."
82690,"The adventures of an arcade game villain who is fed up watching everyone else get rewards and medals whilst he is always portrayed as the baddie. ""Ralph"" decides that the time has come to abscond and try and emulate his pal ""Fix-it-Felix"" in the feel good popularity stakes. His first encounter is with the no-nonsense ""Sgt. Calhoun"" in a shoot-em-up but instead of thriving he manages to destroy just about everything there and soon threaten the entire arcade. How to stop this catastrophe? Well that might be down to his new enthusiastic pal ""Vanellope"". She's what is called a ""glitch"" from a n... read the rest."
5255,"Some kids with creepy dead eyes take a dreamlike trip to the North Pole on The Polar Express
A boy from Grand Rapids Michigan is at the age where he no longer believes in Christmas as far as Santa his elves and flying reindeer go but a magical train appears in front of his home on Christmas Eve and whisks him away on an adventurous trip to the North Pole with several other kids.
“The Polar Express” (2004) was based on the 1985 Christmas book and was the first mainline movie to use motion capture animation for all its characters beginning to end (think Gollum from “The Lord of... read the rest."
5255,"Watching The Polar Express is not an annual event for me but I believe I have seen it three times and would not nix the idea if someone were to suggest watching it again. I feel a connection to it for an odd reason: my wife and I volunteered one Christmas season to be elves serving cocoa and dancing for an actual Polar Express narrow gauge train ride when we lived in Maine. (Though I can assure you our dancing was not as acrobatic as what you see in this movie.)
The animation feels a little odd at first but I stop noticing it each time I watch it. The story turns the train trip to the Nor... read the rest."
5255,"No matter how many times I watch this it always brought me to tears!
I only wish that I got to see it in 3D at the cinema."
5255,A young man is all excited as he heads to bed on Christmas eve. His sleep is disturbed though when his house starts to shake. He bounds to the window whereupon he sees the arrival of a great train one he quickly discovers is heading on to the North Pole. Safely aboard he encounters other children and adventure beckons as they learn that one child will get to meet Santa Claus himself before he embarks on his global deliveries! I didn't love this film. I found the rather sharp linear facial animations a bit too sterile and there is way too much chatter with not enough going on. I can play cha... read the rest.
47933,"""Independence Day: Resurgence entertains like few Hollywood blockbusters have of late largely by foregoing pretension on every level and drilling down on the basic tenets of popcorn moviemaking...""
Read the full review here: http://screen-space.squarespace.com/reviews/2016/6/22/independence-day-resurgence.html"
47933,"The earthlings are united to defend the home from another alien attack.
I have said it many times that when I love a film I always pray for a sequel to come. But I won't do that for all the films like perhaps 'Taken' and this one. These are not designed for that kind of a stretch or to own a franchise. So anyway they have made it and I'd watched. Since I was not expecting it I did not care about the how it ends. I mean critically failed and the box office was okay but did not meet the expectations. I mean not found anywhere near to the original film's collection.
For me minus half... read the rest."
47933,Independence Day: Resurgence is pretty much what I expected. Actually given all the negative reviews floating around it is almost better than what I expected. As is almost always the case all the 1 and 2 star ratings and “worst movie ever” reviews are pure bullshit. The biggest advantage the original movie had was the novelty of it all. This movie is really pretty much the same except for the special effects being even bigger to the extent that they are somewhat over the top at times and the plot somewhat thinner. Having said the latter the original movie did not really have much in terms o... read the rest.
10191,"So the movie was great. I wasn't expecting it to be that good actually. I thought it will be one of those movies wherein it turns out just okay because it's not a Disney/Pixar movie. I mean....if it's not a Disney/Pixar movie don't expect anything. Which was good I think because not expecting turned out great for me.
It was very entertaining (aside from the noisy children and a very noisy and loud mom behind us). I know Toby will like this movie (he actually was able to watch it from beginning to end...for the first time). There's just so much to see. And the ending. Such a tragic ending... read the rest."
10191,First of all the animation in this is spectacular. All the scenery in the film looks like something you could find in real life. The action mainly the climax and flying shots in this film also show how great the animation is. The main thing about the animation that is amazing is how the dragons look. They all look like real kinda cartoonish dragons that come across as vicious but also cute. The cinematography in this film is stunning. The lighting in each and every scene was chosen correctly for it. I really like the score in this film that was done by John Powell. The music in the film ju... read the rest.
10191,"Who wouldn't want Toothless as a pet?
Honestly I can see my future kids and their future kids loving this movie as much as I do. How To Train Your Dragon is just that great of a movie. It's gorgeous funny heartfelt and it's got something to say. I can't praise this wonderful film enough."
10191,"My favorite movie
IMO it simply has it all: Action fun love nice animations and CGI an amazing soundtrack a good story etc."
296,"SPOILERS
Under-rated worthy chapter to the story with surprisingly provocative ideas and some stellar acting.
While this movie admittedly has neither the grit of T1 nor the grand vision or pathos of T2 I'd like to share what I believe to be three elements which together cement T3's place in the canon of the Terminator franchise.
The first is the way the actors acted the relationship between Connor and the T-800. While Connor has memories that we the audience recall from T2 the T-800 played by Arnold was not the same T-800 from T2. This is just another machine from off an assembl... read the rest."
296,"The worst Terminator movie. Which seeing as what came after it is... Quite the burn.
Final rating:★½: - Boring/disappointing. Avoid where possible."
296,"Is it in the song ""American Pie"" where Don McLean sings ""Fire is the Devil's only friend""? Well I hate to contradict him but I am afraid time travel is also one of his allies - especially when it is handled in quite such a derivative fashion as this. This time Arnie returns from the future to protect the under-the-radar drifter ""Connor"" (Nick Stahl) and his as yet unknown future wife ""Kate"" (Claire Danes) from another much more state of the art ""Terminator"" - the ""T-X"" (Kristanna Loken). The plot thickens when we discover that her father is an US Air Force general in charge of an whole loa... read the rest."
296,"Well... I kind of feel like giving this 10 stars based on Salvation and especially Genisys. I mean in retrospect compared to those two it actually feels like you are watching a really good movie doesn't it?
It has a plot that actually makes sense and unlike Genisys it fits into the greater Terminator story without changing everything just to well just to change the entire canon and story for the sake of... what? I honestly don't know.
However when you compare it to Terminator and T2 it actually seems like you are watching a horrible movie. Nick Stahl was possibly the worst per... read the rest."
118340,This movie was so AWESOME! I loved it all and i had a bad day before watching it but it turned it around. I love action packed movies and this was great.
118340,Really funny and with great spcial effects. Probably one of the movies not to miss this year.
118340,I ΛM GЯӨӨƬ!
118340,"This was a pleasant surprise of a movie full of great humor as well as an intriguing story. It's quick and zany at times. Think Psych in space (back when Psych was funny). The pace is quick and the story line is easy to pick up and follow.
What makes the film work is something that early Lucas and Joss Whedon understand: great sci-fi movies are really westerns at heart. There is a relationship with nature a broken compromised hero a deep necessity for teamwork and the story happens OUT there in the wild. Guardians of the Galaxy has ALL of this.
Guardians... read the rest."
118340,"Like most of the reviews here I agree that Guardians of the Galaxy was an absolute hoot. Guardians never takes itself too seriously which makes this movie a whole lot of fun.
The cast was perfectly chosen and even though two of the main five were CG knowing who voiced and acted alongside them completely filled out these characters.
Guardians of the Galaxy is one of those rare complete audience pleasers. Good fun for everyone!"
118340,The thing about this film when I first saw it was the incredible juxtaposition of sadness humor and courage. Great acting! The music is superb. That Sony Walkman must be the best bit of brand advertising ever engaged by a company within a film. The film should appeal to a broad range of viewers.
118340,"This movie is more of a comedy than anything else. It is truly a comic magazine brought to life on the big screen and more focused on delivering a sequence of action scenes and laughs than anything intelligent in the form of plot or characters. I would say it is a movie for the younger audience and comic fans. Having said that I must admit that I found it rather fun to watch.
The main characters are two mostly irresponsible rascals one dumb but likable living tree and two fanatics of which one certainly need not apply to the Mensa club. Of the five I liked Rocket and Gamora the best. Rocket... read the rest."
118340,"A long form review originally posted n 2014:
Now that I’ve given Guardians a BluRay watch through I feel more comfortable reviewing it. I saw it on the first day of its Australian cinematic release but I wasn’t sure what I thought. I watched it again and still wasn’t sure but now that it’s six months later I am sure.
I’m a massive fan of director James Gunn. Come to think of it I’m also also a big fan of Lee Pace Michael Rooker Chris Pratt Benicio Del Toro Djimon Honsou Bradley Cooper Vin Diesel Peter Serafinowicz Alexis Denisof Rob Zombie and Nathan Fillion and they’... read the rest."
118340,"Guardians of the Galaxy is a gorgeous and wonderfully entertaining space opera. The characters are so damn lovable the world building is incredible the soundtrack gives the film an entirely unique feel and the effects are astoundingly first rate.
The story follows the pattern of the space fantasies that influenced George Lucas but the presentation is the work of the extraordinarily gifted filmmaker James Gunn. If we ever forget that the MCU was ever a thing (we won't but let's just be hypothetical) many generations will still be talking about this fantastic movie."
